fasta_id	protein_id	locus_id
CAJOBZ010000045.1	CAF4911308.1	PMACD_LOCUS12158
CAJOBZ010000045.1	CAF4911318.1	PMACD_LOCUS12159
CAJOBZ010000045.1	CAF4911326.1	PMACD_LOCUS12160
CAJOBZ010000045.1	CAF4911336.1	PMACD_LOCUS12160
CAJOBZ010000045.1	CAF4911346.1	PMACD_LOCUS12161
CAJOBZ010000045.1	CAF4911352.1	PMACD_LOCUS12162
CAJOBZ010000045.1	CAF4911361.1	PMACD_LOCUS12163
CAJOBZ010000045.1	CAF4911371.1	PMACD_LOCUS12164
CAJOBZ010000045.1	CAF4911383.1	PMACD_LOCUS12165
CAJOBZ010000045.1	CAF4911392.1	PMACD_LOCUS12166
CAJOBZ010000045.1	CAF4911402.1	PMACD_LOCUS12167
CAJOBZ010000045.1	CAF4911410.1	PMACD_LOCUS12168
CAJOBZ010000045.1	CAF4911421.1	PMACD_LOCUS12169
CAJOBZ010000045.1	CAF4911431.1	PMACD_LOCUS12169
CAJOBZ010000045.1	CAF4911443.1	PMACD_LOCUS12170
CAJOBZ010000045.1	CAF4911453.1	PMACD_LOCUS12171
CAJOBZ010000045.1	CAF4911464.1	PMACD_LOCUS12172
CAJOBZ010000045.1	CAF4911471.1	PMACD_LOCUS12173
CAJOBZ010000045.1	CAF4911478.1	PMACD_LOCUS12174
CAJOBZ010000045.1	CAF4911489.1	PMACD_LOCUS12175
CAJOBZ010000045.1	CAF4911500.1	PMACD_LOCUS12176
CAJOBZ010000045.1	CAF4911516.1	PMACD_LOCUS12177
CAJOBZ010000045.1	CAF4911524.1	PMACD_LOCUS12178
CAJOBZ010000045.1	CAF4911532.1	PMACD_LOCUS12179
CAJOBZ010000045.1	CAF4911543.1	PMACD_LOCUS12179
CAJOBZ010000045.1	CAF4911552.1	PMACD_LOCUS12180
CAJOBZ010000045.1	CAF4911564.1	PMACD_LOCUS12181
CAJOBZ010000045.1	CAF4911576.1	PMACD_LOCUS12182
CAJOBZ010000045.1	CAF4911589.1	PMACD_LOCUS12183
CAJOBZ010000045.1	CAF4911601.1	PMACD_LOCUS12184
CAJOBZ010000045.1	CAF4911609.1	PMACD_LOCUS12184
CAJOBZ010000045.1	CAF4911619.1	PMACD_LOCUS12185
CAJOBZ010000045.1	CAF4911630.1	PMACD_LOCUS12186
CAJOBZ010000045.1	CAF4911634.1	PMACD_LOCUS12187
CAJOBZ010000045.1	CAF4911643.1	PMACD_LOCUS12188
CAJOBZ010000045.1	CAF4911652.1	PMACD_LOCUS12189
CAJOBZ010000045.1	CAF4911660.1	PMACD_LOCUS12190
CAJOBZ010000045.1	CAF4911663.1	PMACD_LOCUS12191
CAJOBZ010000045.1	CAF4911672.1	PMACD_LOCUS12192
CAJOBZ010000045.1	CAF4911679.1	PMACD_LOCUS12192
CAJOBZ010000045.1	CAF4911690.1	PMACD_LOCUS12193
CAJOBZ010000045.1	CAF4911699.1	PMACD_LOCUS12194
CAJOBZ010000045.1	CAF4911708.1	PMACD_LOCUS12194
CAJOBZ010000045.1	CAF4911719.1	PMACD_LOCUS12195
CAJOBZ010000045.1	CAF4911734.1	PMACD_LOCUS12196
CAJOBZ010000045.1	CAF4911727.1	PMACD_LOCUS12196
CAJOBZ010000045.1	CAF4911743.1	PMACD_LOCUS12197
CAJOBZ010000045.1	CAF4911751.1	PMACD_LOCUS12198
CAJOBZ010000045.1	CAF4911765.1	PMACD_LOCUS12199
CAJOBZ010000045.1	CAF4911774.1	PMACD_LOCUS12200
CAJOBZ010000045.1	CAF4911786.1	PMACD_LOCUS12201
CAJOBZ010000045.1	CAF4911793.1	PMACD_LOCUS12201
CAJOBZ010000045.1	CAF4911800.1	PMACD_LOCUS12202
CAJOBZ010000045.1	CAF4911806.1	PMACD_LOCUS12203
CAJOBZ010000045.1	CAF4911812.1	PMACD_LOCUS12204
CAJOBZ010000045.1	CAF4911823.1	PMACD_LOCUS12205
CAJOBZ010000045.1	CAF4911835.1	PMACD_LOCUS12206
CAJOBZ010000046.1	CAF4911897.1	PMACD_LOCUS12207
CAJOBZ010000046.1	CAF4911915.1	PMACD_LOCUS12208
CAJOBZ010000046.1	CAF4911907.1	PMACD_LOCUS12208
CAJOBZ010000046.1	CAF4911924.1	PMACD_LOCUS12209
CAJOBZ010000046.1	CAF4911930.1	PMACD_LOCUS12210
CAJOBZ010000046.1	CAF4911936.1	PMACD_LOCUS12211
CAJOBZ010000046.1	CAF4911947.1	PMACD_LOCUS12212
CAJOBZ010000046.1	CAF4911957.1	PMACD_LOCUS12213
CAJOBZ010000046.1	CAF4911966.1	PMACD_LOCUS12214
CAJOBZ010000046.1	CAF4911975.1	PMACD_LOCUS12215
CAJOBZ010000046.1	CAF4911985.1	PMACD_LOCUS12216
CAJOBZ010000046.1	CAF4911997.1	PMACD_LOCUS12217
CAJOBZ010000046.1	CAF4912008.1	PMACD_LOCUS12218
CAJOBZ010000046.1	CAF4912015.1	PMACD_LOCUS12219
CAJOBZ010000046.1	CAF4912025.1	PMACD_LOCUS12220
CAJOBZ010000046.1	CAF4912034.1	PMACD_LOCUS12221
CAJOBZ010000046.1	CAF4912041.1	PMACD_LOCUS12222
CAJOBZ010000046.1	CAF4912049.1	PMACD_LOCUS12223
CAJOBZ010000046.1	CAF4912058.1	PMACD_LOCUS12224
CAJOBZ010000046.1	CAF4912068.1	PMACD_LOCUS12225
CAJOBZ010000046.1	CAF4912079.1	PMACD_LOCUS12226
CAJOBZ010000046.1	CAF4912089.1	PMACD_LOCUS12227
CAJOBZ010000046.1	CAF4912097.1	PMACD_LOCUS12228
CAJOBZ010000046.1	CAF4912104.1	PMACD_LOCUS12229
CAJOBZ010000046.1	CAF4912113.1	PMACD_LOCUS12230
CAJOBZ010000046.1	CAF4912121.1	PMACD_LOCUS12231
CAJOBZ010000046.1	CAF4912130.1	PMACD_LOCUS12231
CAJOBZ010000046.1	CAF4912141.1	PMACD_LOCUS12232
CAJOBZ010000046.1	CAF4912151.1	PMACD_LOCUS12233
CAJOBZ010000046.1	CAF4912160.1	PMACD_LOCUS12234
CAJOBZ010000046.1	CAF4912170.1	PMACD_LOCUS12235
CAJOBZ010000046.1	CAF4912180.1	PMACD_LOCUS12236
CAJOBZ010000046.1	CAF4912197.1	PMACD_LOCUS12237
CAJOBZ010000046.1	CAF4912205.1	PMACD_LOCUS12238
CAJOBZ010000046.1	CAF4912212.1	PMACD_LOCUS12239
CAJOBZ010000046.1	CAF4912222.1	PMACD_LOCUS12240
CAJOBZ010000046.1	CAF4912232.1	PMACD_LOCUS12241
CAJOBZ010000046.1	CAF4912241.1	PMACD_LOCUS12242
CAJOBZ010000046.1	CAF4912247.1	PMACD_LOCUS12243
CAJOBZ010000046.1	CAF4912255.1	PMACD_LOCUS12244
CAJOBZ010000046.1	CAF4912265.1	PMACD_LOCUS12245
CAJOBZ010000046.1	CAF4912275.1	PMACD_LOCUS12246
CAJOBZ010000046.1	CAF4912285.1	PMACD_LOCUS12247
CAJOBZ010000046.1	CAF4912294.1	PMACD_LOCUS12248
CAJOBZ010000046.1	CAF4912303.1	PMACD_LOCUS12249
CAJOBZ010000046.1	CAF4912313.1	PMACD_LOCUS12250
CAJOBZ010000046.1	CAF4912323.1	PMACD_LOCUS12251
CAJOBZ010000046.1	CAF4912332.1	PMACD_LOCUS12252
CAJOBZ010000046.1	CAF4912341.1	PMACD_LOCUS12253
CAJOBZ010000046.1	CAF4912351.1	PMACD_LOCUS12254
CAJOBZ010000046.1	CAF4912360.1	PMACD_LOCUS12255
CAJOBZ010000046.1	CAF4912374.1	PMACD_LOCUS12256
CAJOBZ010000046.1	CAF4912383.1	PMACD_LOCUS12257
CAJOBZ010000046.1	CAF4912393.1	PMACD_LOCUS12258
CAJOBZ010000046.1	CAF4912401.1	PMACD_LOCUS12259
CAJOBZ010000046.1	CAF4912412.1	PMACD_LOCUS12260
CAJOBZ010000046.1	CAF4912423.1	PMACD_LOCUS12261
CAJOBZ010000046.1	CAF4912431.1	PMACD_LOCUS12262
CAJOBZ010000046.1	CAF4912443.1	PMACD_LOCUS12263
CAJOBZ010000046.1	CAF4912450.1	PMACD_LOCUS12264
CAJOBZ010000046.1	CAF4912458.1	PMACD_LOCUS12265
CAJOBZ010000046.1	CAF4912467.1	PMACD_LOCUS12266
CAJOBZ010000046.1	CAF4912472.1	PMACD_LOCUS12267
CAJOBZ010000046.1	CAF4912479.1	PMACD_LOCUS12268
CAJOBZ010000046.1	CAF4912488.1	PMACD_LOCUS12269
CAJOBZ010000046.1	CAF4912496.1	PMACD_LOCUS12270
CAJOBZ010000046.1	CAF4912505.1	PMACD_LOCUS12271
CAJOBZ010000046.1	CAF4912512.1	PMACD_LOCUS12272
CAJOBZ010000046.1	CAF4912520.1	PMACD_LOCUS12273
CAJOBZ010000046.1	CAF4912533.1	PMACD_LOCUS12274
CAJOBZ010000046.1	CAF4912543.1	PMACD_LOCUS12275
CAJOBZ010000046.1	CAF4912556.1	PMACD_LOCUS12276
CAJOBZ010000046.1	CAF4912566.1	PMACD_LOCUS12277
CAJOBZ010000046.1	CAF4912575.1	PMACD_LOCUS12278
CAJOBZ010000046.1	CAF4912586.1	PMACD_LOCUS12279
CAJOBZ010000046.1	CAF4912595.1	PMACD_LOCUS12280
CAJOBZ010000046.1	CAF4912602.1	PMACD_LOCUS12281
CAJOBZ010000046.1	CAF4912613.1	PMACD_LOCUS12282
CAJOBZ010000046.1	CAF4912625.1	PMACD_LOCUS12283
CAJOBZ010000046.1	CAF4912636.1	PMACD_LOCUS12284
CAJOBZ010000046.1	CAF4912648.1	PMACD_LOCUS12285
CAJOBZ010000046.1	CAF4912658.1	PMACD_LOCUS12286
CAJOBZ010000046.1	CAF4912666.1	PMACD_LOCUS12287
CAJOBZ010000046.1	CAF4912674.1	PMACD_LOCUS12288
CAJOBZ010000046.1	CAF4912680.1	PMACD_LOCUS12289
CAJOBZ010000046.1	CAF4912690.1	PMACD_LOCUS12290
CAJOBZ010000046.1	CAF4912700.1	PMACD_LOCUS12291
CAJOBZ010000046.1	CAF4912705.1	PMACD_LOCUS12292
CAJOBZ010000046.1	CAF4912711.1	PMACD_LOCUS12293
CAJOBZ010000046.1	CAF4912722.1	PMACD_LOCUS12294
CAJOBZ010000046.1	CAF4912732.1	PMACD_LOCUS12295
CAJOBZ010000046.1	CAF4912742.1	PMACD_LOCUS12296
CAJOBZ010000046.1	CAF4912752.1	PMACD_LOCUS12297
CAJOBZ010000047.1	CAF4912792.1	PMACD_LOCUS12298
CAJOBZ010000047.1	CAF4912800.1	PMACD_LOCUS12298
CAJOBZ010000047.1	CAF4912809.1	PMACD_LOCUS12299
CAJOBZ010000047.1	CAF4912822.1	PMACD_LOCUS12300
CAJOBZ010000047.1	CAF4912826.1	PMACD_LOCUS12301
CAJOBZ010000047.1	CAF4912833.1	PMACD_LOCUS12302
CAJOBZ010000047.1	CAF4912843.1	PMACD_LOCUS12303
CAJOBZ010000047.1	CAF4912852.1	PMACD_LOCUS12304
CAJOBZ010000047.1	CAF4912859.1	PMACD_LOCUS12305
CAJOBZ010000047.1	CAF4912876.1	PMACD_LOCUS12305
CAJOBZ010000047.1	CAF4912868.1	PMACD_LOCUS12305
CAJOBZ010000047.1	CAF4912881.1	PMACD_LOCUS12306
CAJOBZ010000047.1	CAF4912886.1	PMACD_LOCUS12307
CAJOBZ010000047.1	CAF4912894.1	PMACD_LOCUS12307
CAJOBZ010000047.1	CAF4912902.1	PMACD_LOCUS12308
CAJOBZ010000047.1	CAF4912910.1	PMACD_LOCUS12309
CAJOBZ010000047.1	CAF4912920.1	PMACD_LOCUS12310
CAJOBZ010000047.1	CAF4912929.1	PMACD_LOCUS12310
CAJOBZ010000047.1	CAF4912941.1	PMACD_LOCUS12311
CAJOBZ010000047.1	CAF4912952.1	PMACD_LOCUS12312
CAJOBZ010000047.1	CAF4912961.1	PMACD_LOCUS12313
CAJOBZ010000047.1	CAF4912969.1	PMACD_LOCUS12314
CAJOBZ010000047.1	CAF4912980.1	PMACD_LOCUS12315
CAJOBZ010000047.1	CAF4912994.1	PMACD_LOCUS12316
CAJOBZ010000047.1	CAF4913006.1	PMACD_LOCUS12317
CAJOBZ010000047.1	CAF4913016.1	PMACD_LOCUS12318
CAJOBZ010000047.1	CAF4913041.1	PMACD_LOCUS12319
CAJOBZ010000047.1	CAF4913029.1	PMACD_LOCUS12319
CAJOBZ010000047.1	CAF4913051.1	PMACD_LOCUS12320
CAJOBZ010000047.1	CAF4913060.1	PMACD_LOCUS12321
CAJOBZ010000047.1	CAF4913068.1	PMACD_LOCUS12321
CAJOBZ010000047.1	CAF4913083.1	PMACD_LOCUS12322
CAJOBZ010000047.1	CAF4913088.1	PMACD_LOCUS12323
CAJOBZ010000047.1	CAF4913094.1	PMACD_LOCUS12324
CAJOBZ010000047.1	CAF4913104.1	PMACD_LOCUS12325
CAJOBZ010000047.1	CAF4913113.1	PMACD_LOCUS12326
CAJOBZ010000047.1	CAF4913124.1	PMACD_LOCUS12327
CAJOBZ010000047.1	CAF4913136.1	PMACD_LOCUS12328
CAJOBZ010000047.1	CAF4913149.1	PMACD_LOCUS12328
CAJOBZ010000047.1	CAF4913161.1	PMACD_LOCUS12329
CAJOBZ010000047.1	CAF4913171.1	PMACD_LOCUS12330
CAJOBZ010000047.1	CAF4913182.1	PMACD_LOCUS12330
CAJOBZ010000047.1	CAF4913195.1	PMACD_LOCUS12331
CAJOBZ010000047.1	CAF4913207.1	PMACD_LOCUS12332
CAJOBZ010000047.1	CAF4913214.1	PMACD_LOCUS12332
CAJOBZ010000047.1	CAF4913224.1	PMACD_LOCUS12333
CAJOBZ010000047.1	CAF4913235.1	PMACD_LOCUS12334
CAJOBZ010000047.1	CAF4913246.1	PMACD_LOCUS12335
CAJOBZ010000047.1	CAF4913256.1	PMACD_LOCUS12336
CAJOBZ010000047.1	CAF4913263.1	PMACD_LOCUS12337
CAJOBZ010000047.1	CAF4913273.1	PMACD_LOCUS12337
CAJOBZ010000047.1	CAF4913282.1	PMACD_LOCUS12338
CAJOBZ010000047.1	CAF4913293.1	PMACD_LOCUS12339
CAJOBZ010000047.1	CAF4913306.1	PMACD_LOCUS12340
CAJOBZ010000047.1	CAF4913316.1	PMACD_LOCUS12341
CAJOBZ010000047.1	CAF4913326.1	PMACD_LOCUS12342
CAJOBZ010000047.1	CAF4913337.1	PMACD_LOCUS12343
CAJOBZ010000047.1	CAF4913343.1	PMACD_LOCUS12344
CAJOBZ010000047.1	CAF4913353.1	PMACD_LOCUS12345
CAJOBZ010000047.1	CAF4913365.1	PMACD_LOCUS12346
CAJOBZ010000047.1	CAF4913377.1	PMACD_LOCUS12347
CAJOBZ010000047.1	CAF4913386.1	PMACD_LOCUS12348
CAJOBZ010000047.1	CAF4913395.1	PMACD_LOCUS12349
CAJOBZ010000047.1	CAF4913400.1	PMACD_LOCUS12350
CAJOBZ010000047.1	CAF4913409.1	PMACD_LOCUS12351
CAJOBZ010000047.1	CAF4913421.1	PMACD_LOCUS12352
CAJOBZ010000047.1	CAF4913430.1	PMACD_LOCUS12353
CAJOBZ010000047.1	CAF4913442.1	PMACD_LOCUS12354
CAJOBZ010000047.1	CAF4913456.1	PMACD_LOCUS12355
CAJOBZ010000047.1	CAF4913470.1	PMACD_LOCUS12356
CAJOBZ010000047.1	CAF4913478.1	PMACD_LOCUS12357
CAJOBZ010000047.1	CAF4913490.1	PMACD_LOCUS12358
CAJOBZ010000047.1	CAF4913514.1	PMACD_LOCUS12359
CAJOBZ010000047.1	CAF4913502.1	PMACD_LOCUS12359
CAJOBZ010000047.1	CAF4913523.1	PMACD_LOCUS12360
CAJOBZ010000047.1	CAF4913534.1	PMACD_LOCUS12361
CAJOBZ010000047.1	CAF4913546.1	PMACD_LOCUS12362
CAJOBZ010000047.1	CAF4913557.1	PMACD_LOCUS12363
CAJOBZ010000047.1	CAF4913569.1	PMACD_LOCUS12364
CAJOBZ010000047.1	CAF4913583.1	PMACD_LOCUS12365
CAJOBZ010000047.1	CAF4913594.1	PMACD_LOCUS12366
CAJOBZ010000047.1	CAF4913604.1	PMACD_LOCUS12367
CAJOBZ010000047.1	CAF4913615.1	PMACD_LOCUS12368
CAJOBZ010000047.1	CAF4913626.1	PMACD_LOCUS12369
CAJOBZ010000047.1	CAF4913634.1	PMACD_LOCUS12370
CAJOBZ010000047.1	CAF4913641.1	PMACD_LOCUS12371
CAJOBZ010000047.1	CAF4913658.1	PMACD_LOCUS12372
CAJOBZ010000047.1	CAF4913668.1	PMACD_LOCUS12373
CAJOBZ010000047.1	CAF4913679.1	PMACD_LOCUS12374
CAJOBZ010000047.1	CAF4913691.1	PMACD_LOCUS12374
CAJOBZ010000047.1	CAF4913706.1	PMACD_LOCUS12375
CAJOBZ010000047.1	CAF4913717.1	PMACD_LOCUS12376
CAJOBZ010000047.1	CAF4913722.1	PMACD_LOCUS12377
CAJOBZ010000047.1	CAF4913729.1	PMACD_LOCUS12378
CAJOBZ010000047.1	CAF4913739.1	PMACD_LOCUS12379
CAJOBZ010000047.1	CAF4913750.1	PMACD_LOCUS12380
CAJOBZ010000047.1	CAF4913761.1	PMACD_LOCUS12380
CAJOBZ010000047.1	CAF4913773.1	PMACD_LOCUS12380
CAJOBZ010000047.1	CAF4913784.1	PMACD_LOCUS12381
CAJOBZ010000047.1	CAF4913796.1	PMACD_LOCUS12382
CAJOBZ010000047.1	CAF4913809.1	PMACD_LOCUS12383
CAJOBZ010000047.1	CAF4913820.1	PMACD_LOCUS12384
CAJOBZ010000047.1	CAF4913834.1	PMACD_LOCUS12385
CAJOBZ010000047.1	CAF4913844.1	PMACD_LOCUS12386
CAJOBZ010000047.1	CAF4913851.1	PMACD_LOCUS12387
CAJOBZ010000047.1	CAF4913862.1	PMACD_LOCUS12388
CAJOBZ010000047.1	CAF4913871.1	PMACD_LOCUS12389
CAJOBZ010000047.1	CAF4913882.1	PMACD_LOCUS12390
CAJOBZ010000047.1	CAF4913894.1	PMACD_LOCUS12391
CAJOBZ010000047.1	CAF4913900.1	PMACD_LOCUS12392
CAJOBZ010000047.1	CAF4913912.1	PMACD_LOCUS12393
CAJOBZ010000047.1	CAF4913921.1	PMACD_LOCUS12394
CAJOBZ010000047.1	CAF4913929.1	PMACD_LOCUS12395
CAJOBZ010000047.1	CAF4913944.1	PMACD_LOCUS12396
CAJOBZ010000047.1	CAF4913957.1	PMACD_LOCUS12397
CAJOBZ010000047.1	CAF4913968.1	PMACD_LOCUS12397
CAJOBZ010000047.1	CAF4913976.1	PMACD_LOCUS12398
CAJOBZ010000047.1	CAF4913981.1	PMACD_LOCUS12399
CAJOBZ010000047.1	CAF4913985.1	PMACD_LOCUS12400
CAJOBZ010000048.1	CAF4914030.1	PMACD_LOCUS12401
CAJOBZ010000048.1	CAF4914039.1	PMACD_LOCUS12402
CAJOBZ010000048.1	CAF4914051.1	PMACD_LOCUS12403
CAJOBZ010000048.1	CAF4914062.1	PMACD_LOCUS12404
CAJOBZ010000048.1	CAF4914083.1	PMACD_LOCUS12405
CAJOBZ010000048.1	CAF4914071.1	PMACD_LOCUS12405
CAJOBZ010000048.1	CAF4914096.1	PMACD_LOCUS12405
CAJOBZ010000048.1	CAF4914108.1	PMACD_LOCUS12406
CAJOBZ010000048.1	CAF4914140.1	PMACD_LOCUS12407
CAJOBZ010000048.1	CAF4914116.1	PMACD_LOCUS12407
CAJOBZ010000048.1	CAF4914129.1	PMACD_LOCUS12407
CAJOBZ010000048.1	CAF4914150.1	PMACD_LOCUS12408
CAJOBZ010000048.1	CAF4914163.1	PMACD_LOCUS12409
CAJOBZ010000048.1	CAF4914171.1	PMACD_LOCUS12410
CAJOBZ010000048.1	CAF4914181.1	PMACD_LOCUS12411
CAJOBZ010000048.1	CAF4914194.1	PMACD_LOCUS12412
CAJOBZ010000048.1	CAF4914205.1	PMACD_LOCUS12413
CAJOBZ010000048.1	CAF4914216.1	PMACD_LOCUS12414
CAJOBZ010000048.1	CAF4914227.1	PMACD_LOCUS12415
CAJOBZ010000048.1	CAF4914237.1	PMACD_LOCUS12416
CAJOBZ010000048.1	CAF4914246.1	PMACD_LOCUS12417
CAJOBZ010000048.1	CAF4914258.1	PMACD_LOCUS12418
CAJOBZ010000048.1	CAF4914271.1	PMACD_LOCUS12419
CAJOBZ010000048.1	CAF4914280.1	PMACD_LOCUS12420
CAJOBZ010000048.1	CAF4914288.1	PMACD_LOCUS12421
CAJOBZ010000048.1	CAF4914297.1	PMACD_LOCUS12422
CAJOBZ010000048.1	CAF4914307.1	PMACD_LOCUS12423
CAJOBZ010000048.1	CAF4914316.1	PMACD_LOCUS12424
CAJOBZ010000048.1	CAF4914324.1	PMACD_LOCUS12425
CAJOBZ010000048.1	CAF4914337.1	PMACD_LOCUS12426
CAJOBZ010000048.1	CAF4914345.1	PMACD_LOCUS12427
CAJOBZ010000048.1	CAF4914352.1	PMACD_LOCUS12427
CAJOBZ010000048.1	CAF4914360.1	PMACD_LOCUS12428
CAJOBZ010000048.1	CAF4914365.1	PMACD_LOCUS12429
CAJOBZ010000048.1	CAF4914373.1	PMACD_LOCUS12429
CAJOBZ010000048.1	CAF4914378.1	PMACD_LOCUS12430
CAJOBZ010000048.1	CAF4914383.1	PMACD_LOCUS12430
CAJOBZ010000048.1	CAF4914391.1	PMACD_LOCUS12431
CAJOBZ010000048.1	CAF4914402.1	PMACD_LOCUS12432
CAJOBZ010000048.1	CAF4914411.1	PMACD_LOCUS12433
CAJOBZ010000048.1	CAF4914418.1	PMACD_LOCUS12434
CAJOBZ010000048.1	CAF4914427.1	PMACD_LOCUS12435
CAJOBZ010000048.1	CAF4914438.1	PMACD_LOCUS12436
CAJOBZ010000048.1	CAF4914447.1	PMACD_LOCUS12437
CAJOBZ010000048.1	CAF4914455.1	PMACD_LOCUS12438
CAJOBZ010000048.1	CAF4914463.1	PMACD_LOCUS12439
CAJOBZ010000048.1	CAF4914470.1	PMACD_LOCUS12440
CAJOBZ010000048.1	CAF4914480.1	PMACD_LOCUS12441
CAJOBZ010000048.1	CAF4914489.1	PMACD_LOCUS12442
CAJOBZ010000048.1	CAF4914495.1	PMACD_LOCUS12443
CAJOBZ010000048.1	CAF4914502.1	PMACD_LOCUS12444
CAJOBZ010000048.1	CAF4914512.1	PMACD_LOCUS12445
CAJOBZ010000048.1	CAF4914523.1	PMACD_LOCUS12446
CAJOBZ010000048.1	CAF4914533.1	PMACD_LOCUS12447
CAJOBZ010000048.1	CAF4914543.1	PMACD_LOCUS12448
CAJOBZ010000048.1	CAF4914552.1	PMACD_LOCUS12449
CAJOBZ010000048.1	CAF4914560.1	PMACD_LOCUS12450
CAJOBZ010000048.1	CAF4914568.1	PMACD_LOCUS12451
CAJOBZ010000048.1	CAF4914579.1	PMACD_LOCUS12451
CAJOBZ010000048.1	CAF4914587.1	PMACD_LOCUS12451
CAJOBZ010000048.1	CAF4914597.1	PMACD_LOCUS12452
CAJOBZ010000048.1	CAF4914617.1	PMACD_LOCUS12453
CAJOBZ010000048.1	CAF4914606.1	PMACD_LOCUS12453
CAJOBZ010000048.1	CAF4914628.1	PMACD_LOCUS12453
CAJOBZ010000048.1	CAF4914638.1	PMACD_LOCUS12454
CAJOBZ010000048.1	CAF4914646.1	PMACD_LOCUS12455
CAJOBZ010000048.1	CAF4914657.1	PMACD_LOCUS12456
CAJOBZ010000048.1	CAF4914666.1	PMACD_LOCUS12457
CAJOBZ010000048.1	CAF4914674.1	PMACD_LOCUS12458
CAJOBZ010000048.1	CAF4914684.1	PMACD_LOCUS12459
CAJOBZ010000048.1	CAF4914695.1	PMACD_LOCUS12460
CAJOBZ010000048.1	CAF4914704.1	PMACD_LOCUS12461
CAJOBZ010000048.1	CAF4914716.1	PMACD_LOCUS12462
CAJOBZ010000048.1	CAF4914724.1	PMACD_LOCUS12463
CAJOBZ010000048.1	CAF4914731.1	PMACD_LOCUS12464
CAJOBZ010000048.1	CAF4914740.1	PMACD_LOCUS12465
CAJOBZ010000048.1	CAF4914749.1	PMACD_LOCUS12466
CAJOBZ010000048.1	CAF4914754.1	PMACD_LOCUS12467
CAJOBZ010000048.1	CAF4914760.1	PMACD_LOCUS12468
CAJOBZ010000048.1	CAF4914770.1	PMACD_LOCUS12469
CAJOBZ010000048.1	CAF4914778.1	PMACD_LOCUS12470
CAJOBZ010000048.1	CAF4914788.1	PMACD_LOCUS12471
CAJOBZ010000048.1	CAF4914798.1	PMACD_LOCUS12472
CAJOBZ010000048.1	CAF4914803.1	PMACD_LOCUS12473
CAJOBZ010000048.1	CAF4914815.1	PMACD_LOCUS12474
CAJOBZ010000048.1	CAF4914825.1	PMACD_LOCUS12474
CAJOBZ010000048.1	CAF4914833.1	PMACD_LOCUS12475
CAJOBZ010000048.1	CAF4914839.1	PMACD_LOCUS12476
CAJOBZ010000048.1	CAF4914850.1	PMACD_LOCUS12477
CAJOBZ010000048.1	CAF4914862.1	PMACD_LOCUS12478
CAJOBZ010000048.1	CAF4914872.1	PMACD_LOCUS12479
CAJOBZ010000048.1	CAF4914877.1	PMACD_LOCUS12480
CAJOBZ010000048.1	CAF4914878.1	PMACD_LOCUS12481
CAJOBZ010000048.1	CAF4914886.1	PMACD_LOCUS12482
CAJOBZ010000048.1	CAF4914898.1	PMACD_LOCUS12483
CAJOBZ010000048.1	CAF4914908.1	PMACD_LOCUS12484
CAJOBZ010000048.1	CAF4914916.1	PMACD_LOCUS12485
CAJOBZ010000048.1	CAF4914928.1	PMACD_LOCUS12486
CAJOBZ010000048.1	CAF4914938.1	PMACD_LOCUS12487
CAJOBZ010000048.1	CAF4914950.1	PMACD_LOCUS12488
CAJOBZ010000049.1	CAF4914993.1	PMACD_LOCUS12489
CAJOBZ010000049.1	CAF4915001.1	PMACD_LOCUS12490
CAJOBZ010000049.1	CAF4915007.1	PMACD_LOCUS12491
CAJOBZ010000049.1	CAF4915012.1	PMACD_LOCUS12492
CAJOBZ010000049.1	CAF4915019.1	PMACD_LOCUS12493
CAJOBZ010000049.1	CAF4915029.1	PMACD_LOCUS12494
CAJOBZ010000049.1	CAF4915038.1	PMACD_LOCUS12495
CAJOBZ010000049.1	CAF4915047.1	PMACD_LOCUS12496
CAJOBZ010000049.1	CAF4915054.1	PMACD_LOCUS12497
CAJOBZ010000049.1	CAF4915066.1	PMACD_LOCUS12498
CAJOBZ010000049.1	CAF4915074.1	PMACD_LOCUS12499
CAJOBZ010000049.1	CAF4915083.1	PMACD_LOCUS12500
CAJOBZ010000049.1	CAF4915091.1	PMACD_LOCUS12500
CAJOBZ010000049.1	CAF4915099.1	PMACD_LOCUS12501
CAJOBZ010000049.1	CAF4915107.1	PMACD_LOCUS12502
CAJOBZ010000049.1	CAF4915112.1	PMACD_LOCUS12503
CAJOBZ010000049.1	CAF4915120.1	PMACD_LOCUS12504
CAJOBZ010000049.1	CAF4915130.1	PMACD_LOCUS12504
CAJOBZ010000049.1	CAF4915137.1	PMACD_LOCUS12505
CAJOBZ010000049.1	CAF4915147.1	PMACD_LOCUS12506
CAJOBZ010000049.1	CAF4915155.1	PMACD_LOCUS12506
CAJOBZ010000049.1	CAF4915165.1	PMACD_LOCUS12507
CAJOBZ010000049.1	CAF4915175.1	PMACD_LOCUS12508
CAJOBZ010000049.1	CAF4915180.1	PMACD_LOCUS12509
CAJOBZ010000049.1	CAF4915186.1	PMACD_LOCUS12510
CAJOBZ010000049.1	CAF4915194.1	PMACD_LOCUS12511
CAJOBZ010000049.1	CAF4915204.1	PMACD_LOCUS12512
CAJOBZ010000049.1	CAF4915216.1	PMACD_LOCUS12513
CAJOBZ010000049.1	CAF4915227.1	PMACD_LOCUS12514
CAJOBZ010000049.1	CAF4915235.1	PMACD_LOCUS12515
